"lat","lon","region","mnnumdays","logdays"
"48.4997","-123.1608","uss","1","0"
"48.5075","-123.1608","uss","1","0"
"48.5082","-123.1608","uss","1","0"
"48.5094","-123.1608","uss","1","0"
"48.5156","-123.1608","uss","1","0"
"48.5162","-123.1608","uss","1","0"
"48.5169","-123.1608","uss","1","0"
"48.518","-123.1608","uss","1","0"
"48.5225","-123.1608","uss","1","0"
"48.7434","-123.1608","uss","1","0"
"49.0083","-123.1608","uss","1","0"
"48.5036","-123.1609","uss","1","0"
"48.5083","-123.1609","uss","1","0"
"48.5092","-123.1609","uss","1","0"
"48.5128","-123.1609","uss","1","0"
"48.5195","-123.1609","uss","1","0"
"48.5197","-123.1609","uss","1","0"
"48.5233","-123.1609","uss","1","0"
"48.7172","-123.1609","uss","1","0"
"48.4971","-123.161","uss","1","0"
"48.508","-123.161","uss","1","0"
"48.51","-123.161","uss","1","0"
"48.5126","-123.161","uss","1","0"
"48.5172","-123.161","uss","1","0"
"48.5207","-123.161","uss","1","0"
"48.5241","-123.161","uss","1","0"
"48.5264","-123.161","uss","1","0"
"48.643","-123.161","uss","1","0"
"48.7309","-123.161","uss","1","0"
"48.735","-123.161","uss","1","0"
"48.7402","-123.161","uss","1","0"
"48.9928","-123.161","uss","1","0"
"48.5125","-123.1611","uss","1","0"
"48.5166","-123.1611","uss","1","0"
"48.5039","-123.1612","uss","1","0"
"48.5094","-123.1612","uss","1","0"
"48.5157","-123.1612","uss","1","0"
"48.5182","-123.1612","uss","1","0"
"48.5184","-123.1612","uss","1","0"
"48.5225","-123.1612","uss","1","0"
"48.507","-123.1613","uss","1","0"
"48.5115","-123.1613","uss","1","0"
"48.515","-123.1613","uss","1","0"
"48.5096","-123.1614","uss","1","0"
"48.5156","-123.1614","uss","1","0"
"48.8387","-123.1614","uss","1.5","0.176091259055681"
"48.4498","-123.1615","uss","1","0"
"48.5072","-123.1615","uss","1","0"
"48.5106","-123.1615","uss","1","0"
"48.5128","-123.1615","uss","1","0"
"48.5152","-123.1615","uss","1","0"
"48.517","-123.1615","uss","1","0"
"49.0015","-123.1615","uss","1","0"
"48.2402","-123.1616","uss","1","0"
"48.3984","-123.1616","uss","1","0"
"48.5119","-123.1616","uss","1","0"
"48.5143","-123.1616","uss","1","0"
"48.5163","-123.1616","uss","1","0"
"48.5169","-123.1616","uss","1","0"
"48.5182","-123.1616","uss","1","0"
"48.519","-123.1616","uss","1","0"
"48.522","-123.1616","uss","1","0"
"48.4991","-123.1617","uss","1","0"
"48.515","-123.1617","uss","1","0"
"48.5219","-123.1617","uss","1","0"
"48.5224","-123.1617","uss","1","0"
"48.5236","-123.1617","uss","1","0"
"48.7341","-123.1617","uss","1","0"
"48.5032","-123.1618","uss","2","0.301029995663981"
"48.5053","-123.1618","uss","1","0"
"48.511","-123.1618","uss","1","0"
"48.5205","-123.1618","uss","1","0"
"48.741","-123.1618","uss","1","0"
"48.8788","-123.1618","uss","1","0"
"48.8822","-123.1618","uss","1.71428571428571","0.234083206033368"
"48.5156","-123.1619","uss","1","0"
"48.523","-123.1619","uss","1","0"
"48.5262","-123.1619","uss","1","0"
"48.548","-123.1619","uss","1","0"
"48.4705","-123.162","uss","1","0"
"48.497","-123.162","uss","1","0"
"48.5008","-123.162","uss","1","0"
"48.5047","-123.162","uss","1","0"
"48.5054","-123.162","uss","1","0"
"48.509","-123.162","uss","1","0"
"48.5094","-123.162","uss","1","0"
"48.51","-123.162","uss","1","0"
"48.5123","-123.162","uss","1","0"
"48.5152","-123.162","uss","1","0"
"48.5174","-123.162","uss","1","0"
"48.5175","-123.162","uss","1","0"
"48.519","-123.162","uss","1","0"
"48.523","-123.162","uss","1","0"
"48.526","-123.162","uss","1","0"
"48.736","-123.162","uss","1","0"
"48.5046","-123.1621","uss","1","0"
"48.517","-123.1621","uss","1","0"
"48.7449","-123.1621","uss","1","0"
"48.4675","-123.1622","uss","1","0"
"48.5039","-123.1622","uss","1","0"
"48.5144","-123.1622","uss","1","0"
"48.5248","-123.1622","uss","1","0"
"48.5266","-123.1622","uss","1","0"
"48.5403","-123.1622","uss","1","0"
"48.7326","-123.1622","uss","1","0"
"48.9267","-123.1622","uss","2.83333333333333","0.45229767099463"
"48.4353","-123.1623","uss","1","0"
"48.5176","-123.1623","uss","1","0"
"48.5182","-123.1623","uss","1","0"
"48.5188","-123.1623","uss","1","0"
"48.5221","-123.1623","uss","1","0"
"48.5239","-123.1623","uss","1","0"
"48.7342","-123.1623","uss","1","0"
"48.4092","-123.1624","uss","1","0"
"48.5067","-123.1624","uss","1","0"
"48.5117","-123.1624","uss","1","0"
"48.5161","-123.1624","uss","1","0"
"48.969","-123.1624","uss","3.58333333333333","0.554287209531962"
"48.3385","-123.1625","uss","1","0"
"48.5043","-123.1625","uss","1","0"
"48.5076","-123.1625","uss","1","0"
"48.5078","-123.1625","uss","1","0"
"48.5099","-123.1625","uss","1","0"
"48.5138","-123.1625","uss","1","0"
"48.5159","-123.1625","uss","1","0"
"48.5174","-123.1625","uss","1","0"
"48.5179","-123.1625","uss","1","0"
"48.5188","-123.1625","uss","1","0"
"48.5228","-123.1625","uss","1","0"
"48.5446","-123.1625","uss","1","0"
"48.7416","-123.1625","uss","1","0"
"48.9904","-123.1625","uss","1","0"
"48.9996","-123.1625","uss","1","0"
"48.5211","-123.1626","uss","1","0"
"48.4215","-123.1627","uss","1","0"
"48.5055","-123.1627","uss","1","0"
"48.5079","-123.1627","uss","1","0"
"48.5145","-123.1627","uss","1","0"
"48.5189","-123.1627","uss","1","0"
"49.0114","-123.1627","uss","4.88888888888889","0.689210167046863"
"48.5119","-123.1628","uss","1","0"
"48.5133","-123.1628","uss","1","0"
"48.5143","-123.1628","uss","1","0"
"48.5161","-123.1628","uss","1","0"
"48.5214","-123.1628","uss","1","0"
"48.6518","-123.1628","uss","1","0"
"48.7444","-123.1628","uss","1","0"
"48.5007","-123.1629","uss","1","0"
"48.5124","-123.1629","uss","1","0"
"48.5171","-123.1629","uss","1","0"
"48.522","-123.1629","uss","1","0"
"48.3305","-123.163","uss","1","0"
"48.378","-123.163","uss","1","0"
"48.5039","-123.163","uss","1","0"
"48.505","-123.163","uss","1.5","0.176091259055681"
"48.5069","-123.163","uss","1","0"
"48.509","-123.163","uss","1","0"
"48.5133","-123.163","uss","1","0"
"48.514","-123.163","uss","1","0"
"48.515","-123.163","uss","1","0"
"48.5151","-123.163","uss","1","0"
"48.516","-123.163","uss","1","0"
"48.517","-123.163","uss","2","0.301029995663981"
"48.5175","-123.163","uss","1","0"
"48.519","-123.163","uss","1","0"
"48.521","-123.163","uss","1","0"
"48.529","-123.163","uss","1","0"
"48.5412","-123.163","uss","1","0"
"49.0047","-123.163","uss","1","0"
"48.4128","-123.1631","uss","5.91666666666667","0.77207710267145"
"48.4683","-123.1631","uss","1","0"
"48.4945","-123.1631","uss","1","0"
"48.4992","-123.1631","uss","1","0"
"48.4997","-123.1631","uss","1","0"
"48.5108","-123.1631","uss","1","0"
"48.5215","-123.1631","uss","1","0"
"48.5216","-123.1631","uss","1","0"
"48.4217","-123.1632","uss","1","0"
"48.4988","-123.1632","uss","1","0"
"48.5047","-123.1632","uss","1","0"
"48.5085","-123.1632","uss","1","0"
"48.5167","-123.1632","uss","1","0"
"48.5179","-123.1632","uss","1","0"
"48.5208","-123.1632","uss","1","0"
"48.5219","-123.1632","uss","1","0"
"48.522","-123.1632","uss","1","0"
"48.5244","-123.1632","uss","1","0"
"48.7434","-123.1632","uss","1","0"
"48.7441","-123.1632","uss","1","0"
"48.3625","-123.1633","uss","3.20833333333333","0.506279483460876"
"48.4555","-123.1633","uss","1","0"
"48.5031","-123.1633","uss","1","0"
"48.5119","-123.1633","uss","1","0"
"48.5138","-123.1633","uss","1","0"
"48.5153","-123.1633","uss","1","0"
"48.5209","-123.1633","uss","1","0"
"48.5269","-123.1633","uss","1","0"
"48.5279","-123.1633","uss","1","0"
"48.5283","-123.1633","uss","1","0"
"48.5417","-123.1633","uss","6","0.778151250383644"
"48.3186","-123.1634","uss","3.25","0.511883360978874"
"48.5087","-123.1634","uss","1","0"
"48.5098","-123.1634","uss","1","0"
"48.5141","-123.1634","uss","1","0"
"48.5161","-123.1634","uss","1","0"
"48.5165","-123.1634","uss","1","0"
"48.5173","-123.1634","uss","1","0"
"48.5174","-123.1634","uss","1","0"
"48.5215","-123.1634","uss","1","0"
"48.5216","-123.1634","uss","1","0"
"48.5255","-123.1634","uss","1","0"
"48.5268","-123.1634","uss","1","0"
"48.5275","-123.1634","uss","1","0"
"48.5421","-123.1634","uss","2","0.301029995663981"
"48.7353","-123.1634","uss","1","0"
"48.9958","-123.1634","uss","1","0"
"48.2764","-123.1635","uss","1.81818181818182","0.259637310505756"
"48.3175","-123.1635","uss","1","0"
"48.5018","-123.1635","uss","1","0"
"48.507","-123.1635","uss","1","0"
"48.5123","-123.1635","uss","1","0"
"48.5125","-123.1635","uss","1","0"
"48.5154","-123.1635","uss","1","0"
"48.516","-123.1635","uss","1","0"
"48.5197","-123.1635","uss","1","0"
"48.5201","-123.1635","uss","1","0"
"48.5232","-123.1635","uss","1","0"
"48.5291","-123.1635","uss","1","0"
"48.4695","-123.1636","uss","1","0"
"48.4839","-123.1636","uss","1","0"
"48.5102","-123.1636","uss","1","0"
"48.5103","-123.1636","uss","1","0"
"48.5115","-123.1636","uss","1","0"
"48.5124","-123.1636","uss","1","0"
"48.5146","-123.1636","uss","1","0"
"48.5147","-123.1636","uss","1","0"
"48.5173","-123.1636","uss","1","0"
"48.5174","-123.1636","uss","1","0"
"48.5285","-123.1636","uss","1","0"
"48.2342","-123.1637","uss","1","0"
"48.4288","-123.1637","uss","1","0"
"48.5115","-123.1637","uss","1","0"
"48.5167","-123.1637","uss","1","0"
"48.5179","-123.1637","uss","1","0"
"48.518","-123.1637","uss","1","0"
"48.5263","-123.1637","uss","1","0"
"48.7393","-123.1637","uss","1","0"
"48.4845","-123.1638","uss","1","0"
"48.4968","-123.1638","uss","1","0"
"48.5073","-123.1638","uss","1","0"
"48.5233","-123.1638","uss","1","0"
"48.5241","-123.1638","uss","1","0"
"48.543","-123.1638","uss","1","0"
"48.7445","-123.1638","uss","1","0"
"48.5015","-123.1639","uss","1","0"
"48.5045","-123.1639","uss","1","0"
"48.515","-123.1639","uss","1","0"
"48.5151","-123.1639","uss","1","0"
"48.5176","-123.1639","uss","1","0"
"48.5225","-123.1639","uss","1","0"
"48.5227","-123.1639","uss","1","0"
"48.457","-123.164","uss","1","0"
"48.48","-123.164","uss","1","0"
"48.4838","-123.164","uss","1","0"
"48.4936","-123.164","uss","1","0"
"48.497","-123.164","uss","1","0"
"48.5093","-123.164","uss","1","0"
"48.511","-123.164","uss","1","0"
"48.5128","-123.164","uss","1","0"
"48.516","-123.164","uss","1","0"
"48.517","-123.164","uss","1","0"
"48.5176","-123.164","uss","1","0"
"48.5178","-123.164","uss","3","0.477121254719662"
"48.5198","-123.164","uss","1","0"
"48.52","-123.164","uss","1","0"
"48.522","-123.164","uss","1","0"
"48.524","-123.164","uss","1","0"
"48.5294","-123.164","uss","1","0"
"48.5389","-123.164","uss","1","0"
"48.736","-123.164","uss","1","0"
"48.739","-123.164","uss","1","0"
"48.4378","-123.1641","uss","1","0"
"48.5002","-123.1641","uss","1","0"
"48.5096","-123.1641","uss","1","0"
"48.5122","-123.1641","uss","1","0"
"48.5224","-123.1641","uss","1","0"
"48.5238","-123.1641","uss","1","0"
"48.5252","-123.1641","uss","1","0"
"48.4991","-123.1642","uss","1","0"
"48.5008","-123.1642","uss","1","0"
"48.5112","-123.1642","uss","1","0"
"48.5127","-123.1642","uss","1","0"
"48.5143","-123.1642","uss","1","0"
"48.5179","-123.1642","uss","1","0"
"48.5227","-123.1642","uss","1","0"
"48.5286","-123.1642","uss","1","0"
"48.5328","-123.1642","uss","1","0"
"48.7376","-123.1642","uss","1","0"
"48.4923","-123.1643","uss","1","0"
"48.5071","-123.1643","uss","1","0"
"48.5118","-123.1643","uss","1","0"
"48.5165","-123.1643","uss","1","0"
"48.521","-123.1643","uss","1","0"
"48.5221","-123.1643","uss","1","0"
"48.5249","-123.1643","uss","1","0"
"48.5333","-123.1643","uss","1","0"
"48.5485","-123.1643","uss","1","0"
"48.5206","-123.1644","uss","1","0"
"48.5219","-123.1644","uss","1","0"
"48.5227","-123.1644","uss","1","0"
"48.5234","-123.1644","uss","1","0"
"48.5267","-123.1644","uss","1","0"
"48.5303","-123.1644","uss","1","0"
"48.5335","-123.1644","uss","1","0"
"48.542","-123.1644","uss","1","0"
"48.741","-123.1644","uss","1","0"
"48.9523","-123.1644","uss","1","0"
"48.5114","-123.1645","uss","1","0"
"48.513","-123.1645","uss","1","0"
"48.5161","-123.1645","uss","1","0"
"48.52","-123.1645","uss","1","0"
"48.526","-123.1645","uss","1","0"
"48.5283","-123.1645","uss","1","0"
"48.533","-123.1645","uss","1","0"
"48.5486","-123.1645","uss","1","0"
"48.5028","-123.1646","uss","1","0"
"48.5083","-123.1646","uss","1","0"
"48.5135","-123.1646","uss","1","0"
"48.5141","-123.1646","uss","1","0"
"48.5152","-123.1646","uss","1","0"
"48.5154","-123.1646","uss","1","0"
"48.5192","-123.1646","uss","1","0"
"48.5259","-123.1646","uss","1","0"
"48.535","-123.1646","uss","1","0"
"48.5362","-123.1646","uss","1","0"
"49.005","-123.1646","uss","1","0"
"48.5082","-123.1647","uss","1","0"
"48.5102","-123.1647","uss","1","0"
"48.5109","-123.1647","uss","1","0"
"48.5138","-123.1647","uss","1","0"
"48.5143","-123.1647","uss","1","0"
"48.5158","-123.1647","uss","1","0"
"48.5212","-123.1647","uss","1","0"
"48.5247","-123.1647","uss","1","0"
"48.5274","-123.1647","uss","1","0"
"48.528","-123.1647","uss","1","0"
"48.7317","-123.1647","uss","1","0"
"48.7324","-123.1647","uss","1","0"
"48.7348","-123.1647","uss","1","0"
"49.0106","-123.1647","uss","1","0"
"48.1924","-123.1648","uss","1","0"
"48.4361","-123.1648","uss","1","0"
"48.5","-123.1648","uss","1","0"
"48.5159","-123.1648","uss","1","0"
"48.5298","-123.1648","uss","1","0"
"48.5302","-123.1648","uss","1","0"
"48.5004","-123.1649","uss","1","0"
"48.5038","-123.1649","uss","1","0"
"48.5232","-123.1649","uss","1","0"
"48.5245","-123.1649","uss","1","0"
"48.5369","-123.1649","uss","1","0"
"48.5484","-123.1649","uss","1","0"
"48.492","-123.165","uss","1","0"
"48.4934","-123.165","uss","1","0"
"48.498","-123.165","uss","1","0"
"48.499","-123.165","uss","1","0"
"48.507","-123.165","uss","1","0"
"48.508","-123.165","uss","1","0"
"48.5112","-123.165","uss","1","0"
"48.512","-123.165","uss","1","0"
"48.5169","-123.165","uss","1","0"
"48.518","-123.165","uss","1","0"
"48.52","-123.165","uss","1","0"
"48.521","-123.165","uss","1","0"
"48.522","-123.165","uss","1","0"
"48.5244","-123.165","uss","1","0"
"48.5296","-123.165","uss","1","0"
"48.53","-123.165","uss","1","0"
"48.727","-123.165","uss","1","0"
"48.9806","-123.165","uss","1","0"
"48.9917","-123.165","uss","1","0"
"48.4443","-123.1651","uss","1","0"
"48.4679","-123.1651","uss","1","0"
"48.5137","-123.1651","uss","1","0"
"48.5166","-123.1651","uss","1","0"
"48.5184","-123.1651","uss","1","0"
"48.5278","-123.1651","uss","1","0"
"48.5282","-123.1651","uss","1","0"
"48.4947","-123.1652","uss","1.5","0.176091259055681"
"48.5018","-123.1652","uss","1","0"
"48.5033","-123.1652","uss","1","0"
"48.5142","-123.1652","uss","1","0"
"48.5163","-123.1652","uss","1","0"
"48.517","-123.1652","uss","1","0"
"48.519","-123.1652","uss","1","0"
"48.5206","-123.1652","uss","1","0"
"48.5213","-123.1652","uss","1","0"
"48.5224","-123.1652","uss","1","0"
"48.5254","-123.1652","uss","1","0"
"48.5296","-123.1652","uss","1","0"
"48.537","-123.1652","uss","1","0"
"48.5372","-123.1652","uss","2","0.301029995663981"
"48.5386","-123.1652","uss","1","0"
"48.5397","-123.1652","uss","1","0"
"48.2654","-123.1653","uss","1","0"
"48.5091","-123.1653","uss","1","0"
"48.5139","-123.1653","uss","1","0"
"48.5153","-123.1653","uss","1","0"
"48.5187","-123.1653","uss","1","0"
"48.5218","-123.1653","uss","1","0"
"48.522","-123.1653","uss","1","0"
"48.5307","-123.1653","uss","1","0"
"48.5311","-123.1653","uss","1","0"
"48.5369","-123.1653","uss","1","0"
"48.5483","-123.1653","uss","1","0"
"48.4969","-123.1654","uss","1","0"
"48.5067","-123.1654","uss","1","0"
"48.5087","-123.1654","uss","1","0"
"48.5134","-123.1654","uss","1","0"
"48.5147","-123.1654","uss","1","0"
"48.5201","-123.1654","uss","1","0"
"48.5203","-123.1654","uss","1","0"
"48.5264","-123.1654","uss","1","0"
"48.5102","-123.1655","uss","1","0"
"48.5123","-123.1655","uss","1","0"
"48.5149","-123.1655","uss","1","0"
"48.516","-123.1655","uss","1","0"
"48.5231","-123.1655","uss","1","0"
"48.5278","-123.1655","uss","1","0"
"48.5321","-123.1655","uss","1","0"
"48.5323","-123.1655","uss","1","0"
"48.5332","-123.1655","uss","1","0"
"48.5058","-123.1656","uss","1","0"
"48.5167","-123.1656","uss","1","0"
"48.5236","-123.1656","uss","1","0"
"48.5301","-123.1656","uss","1","0"
"48.5381","-123.1656","uss","1","0"
"48.5423","-123.1656","uss","1","0"
"48.5148","-123.1657","uss","1","0"
"48.5156","-123.1657","uss","1","0"
"48.5163","-123.1657","uss","1","0"
"48.5306","-123.1657","uss","1","0"
"48.5309","-123.1657","uss","1","0"
"48.5331","-123.1657","uss","1","0"
"48.5332","-123.1657","uss","1","0"
"48.5345","-123.1657","uss","1","0"
"48.512","-123.1658","uss","1","0"
"48.5239","-123.1658","uss","1","0"
"48.5244","-123.1658","uss","1","0"
"48.5311","-123.1658","uss","1","0"
"48.532","-123.1658","uss","1","0"
"48.5391","-123.1658","uss","1","0"
"48.4557","-123.1659","uss","1","0"
"48.4846","-123.1659","uss","1","0"
"48.5202","-123.1659","uss","1","0"
"48.5209","-123.1659","uss","1","0"
"48.522","-123.1659","uss","2","0.301029995663981"
"48.5341","-123.1659","uss","1","0"
"48.5484","-123.1659","uss","1","0"
"48.6324","-123.1659","uss","1","0"
"48.7418","-123.1659","uss","1","0"
"49.0005","-123.1659","uss","1","0"
"49.0108","-123.1659","uss","1","0"
"48.495","-123.166","uss","1","0"
"48.5033","-123.166","uss","1","0"
"48.504","-123.166","uss","1","0"
"48.514","-123.166","uss","1","0"
"48.52","-123.166","uss","1","0"
"48.5207","-123.166","uss","1","0"
"48.524","-123.166","uss","2","0.301029995663981"
"48.5255","-123.166","uss","1","0"
"48.5258","-123.166","uss","1","0"
"48.5415","-123.166","uss","1","0"
"48.5076","-123.1661","uss","1","0"
"48.511","-123.1661","uss","1","0"
"48.5133","-123.1661","uss","1","0"
"48.5155","-123.1661","uss","1","0"
"48.5163","-123.1661","uss","1","0"
"48.5182","-123.1661","uss","1","0"
"48.5199","-123.1661","uss","1","0"
"48.5218","-123.1661","uss","1","0"
"48.522","-123.1661","uss","1","0"
"48.5275","-123.1661","uss","1","0"
"48.5283","-123.1661","uss","1","0"
"48.5291","-123.1661","uss","1","0"
"48.5339","-123.1661","uss","1","0"
"48.5449","-123.1661","uss","1","0"
"48.7325","-123.1661","uss","1","0"
"48.7344","-123.1661","uss","1","0"
"49.0081","-123.1661","uss","1","0"
"48.3972","-123.1662","uss","1","0"
"48.4817","-123.1662","uss","1","0"
"48.5174","-123.1662","uss","1","0"
"48.5206","-123.1662","uss","1","0"
"48.5261","-123.1662","uss","1","0"
"48.53","-123.1662","uss","1","0"
"48.5302","-123.1662","uss","1","0"
"48.7399","-123.1662","uss","1","0"
"48.4939","-123.1663","uss","1","0"
"48.508","-123.1663","uss","1","0"
"48.5118","-123.1663","uss","1","0"
"48.523","-123.1663","uss","1","0"
"48.5241","-123.1663","uss","1","0"
"48.5244","-123.1663","uss","1","0"
"48.5284","-123.1663","uss","1","0"
"48.529","-123.1663","uss","1","0"
"48.5318","-123.1663","uss","1","0"
"48.5336","-123.1663","uss","1","0"
"48.5433","-123.1663","uss","1.5","0.176091259055681"
"48.7178","-123.1663","uss","1","0"
"48.7391","-123.1663","uss","1","0"
"48.5141","-123.1664","uss","1","0"
"48.5148","-123.1664","uss","1","0"
"48.5189","-123.1664","uss","1","0"
"48.5195","-123.1664","uss","1","0"
"48.523","-123.1664","uss","1","0"
"48.5253","-123.1664","uss","1","0"
"48.5297","-123.1664","uss","1","0"
"48.5311","-123.1664","uss","1","0"
"48.5356","-123.1664","uss","1","0"
"48.5707","-123.1664","uss","1","0"
"48.4962","-123.1665","uss","1","0"
"48.5239","-123.1665","uss","1","0"
"48.5277","-123.1665","uss","1","0"
"48.5287","-123.1665","uss","1","0"
"48.5312","-123.1665","uss","1","0"
"48.5347","-123.1665","uss","1","0"
"48.6317","-123.1665","uss","1","0"
"48.6319","-123.1665","uss","1","0"
"48.7304","-123.1665","uss","1","0"
"48.5","-123.1666","uss","1","0"
"48.5003","-123.1666","uss","1","0"
"48.5129","-123.1666","uss","1","0"
"48.5166","-123.1666","uss","1","0"
"48.5179","-123.1666","uss","1","0"
"48.5197","-123.1666","uss","1","0"
"48.5233","-123.1666","uss","1","0"
"48.5239","-123.1666","uss","1","0"
"48.5243","-123.1666","uss","1","0"
"48.5279","-123.1666","uss","1","0"
"48.53","-123.1666","uss","1","0"
"48.5316","-123.1666","uss","1","0"
"48.5333","-123.1666","uss","2","0.301029995663981"
"48.5338","-123.1666","uss","1","0"
"48.5415","-123.1666","uss","1","0"
"49","-123.1666","uss","1","0"
"48.3833","-123.1667","uss","1","0"
"48.45","-123.1667","uss","1","0"
"48.5","-123.1667","uss","1","0"
"48.5062","-123.1667","uss","1","0"
"48.5083","-123.1667","uss","1","0"
"48.5167","-123.1667","uss","1.33333333333333","0.1249387366083"
"48.52","-123.1667","uss","1","0"
"48.5266","-123.1667","uss","1","0"
"48.5333","-123.1667","uss","2","0.301029995663981"
"48.5367","-123.1667","uss","1","0"
"48.5417","-123.1667","uss","1","0"
"48.55","-123.1667","uss","1","0"
"48.6","-123.1667","uss","1","0"
"48.627","-123.1667","uss","1","0"
"48.6333","-123.1667","uss","1","0"
"48.7333","-123.1667","uss","1","0"
"48.7383","-123.1667","uss","1","0"
"48.74","-123.1667","uss","1","0"
"48.9","-123.1667","uss","1","0"
"48.9333","-123.1667","uss","1","0"
"48.9585","-123.1667","uss","1","0"
"48.9667","-123.1667","uss","1","0"
"49","-123.1667","uss","1","0"
"48.5255","-123.1668","uss","1","0"
"48.5262","-123.1668","uss","1","0"
"48.5347","-123.1668","uss","1","0"
"48.5434","-123.1668","uss","1","0"
"48.5482","-123.1668","uss","1","0"
"49.0052","-123.1668","uss","1","0"
"48.4956","-123.1669","uss","1","0"
"48.5145","-123.1669","uss","1","0"
"48.5152","-123.1669","uss","1","0"
"48.5164","-123.1669","uss","1","0"
"48.5323","-123.1669","uss","1","0"
"48.536","-123.1669","uss","1","0"
"48.5719","-123.1669","uss","1","0"
"48.9317","-123.1669","uss","1","0"
"48.311","-123.167","uss","1","0"
"48.472","-123.167","uss","1","0"
"48.496","-123.167","uss","2","0.301029995663981"
"48.5","-123.167","uss","1","0"
"48.501","-123.167","uss","1","0"
"48.5157","-123.167","uss","1","0"
"48.518","-123.167","uss","1","0"
"48.5201","-123.167","uss","1","0"
"48.5216","-123.167","uss","1","0"
"48.5225","-123.167","uss","1","0"
"48.5226","-123.167","uss","1","0"
"48.5234","-123.167","uss","1","0"
"48.524","-123.167","uss","1","0"
"48.5241","-123.167","uss","1","0"
"48.525","-123.167","uss","2","0.301029995663981"
"48.5263","-123.167","uss","1","0"
"48.5295","-123.167","uss","1","0"
"48.5296","-123.167","uss","1","0"
"48.533","-123.167","uss","1","0"
"48.539","-123.167","uss","1","0"
"48.571","-123.167","uss","1","0"
"48.6313","-123.167","uss","1","0"
"48.7357","-123.167","uss","1","0"
"48.743","-123.167","uss","1","0"
"49.108","-123.167","uss","1","0"
"48.5079","-123.1671","uss","1","0"
"48.5089","-123.1671","uss","1","0"
"48.5162","-123.1671","uss","1","0"
"48.519","-123.1671","uss","1","0"
"48.5272","-123.1671","uss","1","0"
"48.5299","-123.1671","uss","1","0"
"48.5342","-123.1671","uss","1","0"
"48.5473","-123.1671","uss","1","0"
"48.3965","-123.1672","uss","1","0"
"48.4858","-123.1672","uss","1","0"
"48.4927","-123.1672","uss","1","0"
"48.5223","-123.1672","uss","1","0"
"48.5298","-123.1672","uss","1","0"
"48.5314","-123.1672","uss","1","0"
"48.5416","-123.1672","uss","1","0"
"48.5436","-123.1672","uss","1","0"
"48.5717","-123.1672","uss","1","0"
"48.7368","-123.1672","uss","1","0"
"48.5123","-123.1673","uss","1","0"
"48.5201","-123.1673","uss","1","0"
"48.5203","-123.1673","uss","1","0"
"48.5222","-123.1673","uss","1","0"
"48.5437","-123.1673","uss","1","0"
"48.5487","-123.1673","uss","1","0"
"48.6972","-123.1673","uss","1","0"
"48.4585","-123.1674","uss","1","0"
"48.5058","-123.1674","uss","1","0"
"48.5103","-123.1674","uss","1","0"
"48.5235","-123.1674","uss","1","0"
"48.5278","-123.1674","uss","1","0"
"48.5364","-123.1674","uss","1","0"
"48.5488","-123.1674","uss","1","0"
"48.5712","-123.1674","uss","1","0"
"48.713","-123.1674","uss","1","0"
"48.7345","-123.1674","uss","1","0"
"48.9848","-123.1674","uss","1","0"
"48.5006","-123.1675","uss","1","0"
"48.5141","-123.1675","uss","1","0"
"48.5199","-123.1675","uss","1","0"
"48.5217","-123.1675","uss","1","0"
"48.5256","-123.1675","uss","1","0"
"48.5317","-123.1675","uss","1","0"
"48.5381","-123.1675","uss","1","0"
"48.5422","-123.1675","uss","1","0"
"48.5443","-123.1675","uss","1","0"
"48.5712","-123.1675","uss","1","0"
"48.5059","-123.1676","uss","1","0"
"48.5206","-123.1676","uss","1","0"
"48.5216","-123.1676","uss","1","0"
"48.5233","-123.1676","uss","1","0"
"48.5275","-123.1676","uss","1","0"
"48.5289","-123.1676","uss","1","0"
"48.54","-123.1676","uss","1","0"
"48.5401","-123.1676","uss","1","0"
"48.4813","-123.1677","uss","1","0"
"48.5172","-123.1677","uss","1","0"
"48.5228","-123.1677","uss","1","0"
"48.5263","-123.1677","uss","1","0"
"48.539","-123.1677","uss","1","0"
"48.5412","-123.1677","uss","1","0"
"48.5068","-123.1678","uss","1","0"
"48.5078","-123.1678","uss","1","0"
"48.5175","-123.1678","uss","1","0"
"48.5206","-123.1678","uss","1","0"
"48.5282","-123.1678","uss","1","0"
"48.5321","-123.1678","uss","1","0"
"48.5323","-123.1678","uss","1","0"
"48.5365","-123.1678","uss","1","0"
"48.5124","-123.1679","uss","1","0"
"48.5157","-123.1679","uss","1","0"
"48.5215","-123.1679","uss","1","0"
"48.5232","-123.1679","uss","1","0"
"48.5279","-123.1679","uss","1","0"
"48.5369","-123.1679","uss","1","0"
"48.5394","-123.1679","uss","1","0"
"48.5476","-123.1679","uss","1","0"
"48.335","-123.168","uss","1","0"
"48.4587","-123.168","uss","1","0"
"48.468","-123.168","uss","1","0"
"48.4825","-123.168","uss","1","0"
"48.5124","-123.168","uss","1","0"
"48.5155","-123.168","uss","1","0"
"48.522","-123.168","uss","1","0"
"48.523","-123.168","uss","1","0"
"48.53","-123.168","uss","2","0.301029995663981"
"48.533","-123.168","uss","1","0"
"48.5357","-123.168","uss","1","0"
"48.536","-123.168","uss","1","0"
"48.54","-123.168","uss","1","0"
"48.5487","-123.168","uss","1","0"
"48.571","-123.168","uss","1","0"
"48.7115","-123.168","uss","1","0"
"48.7344","-123.168","uss","1","0"
"48.9439","-123.168","uss","1","0"
