Sight.Date,Time,Location,Location.2,ActLat,ActLong,Species,Pod,LikelyPod,Count,Direction,Comments,Channel,Source,ReportingParty,Hydrophone,Harrassment,SJCStranding,OtherStranding,FieldInvestigation,LevelANumber,RecordID,FishArea,Quadrant
1/3/10,14:30,Seahurst Park,,47.46,-122.3987,Orca,J,,8,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40349,11,415
1/3/10,14:07,"Maury Island, N of",,47.44,-122.3887,Orca,J,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40348,11,416
1/3/10,14:00,"Maury Island, N of",,47.43,-122.386,Orca,J,,9-10,N,New Calf sighted. Mother J35 (calf J47),Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40347,11,416
1/3/10,13:45,"Maury Island, N of",,47.43,-122.386,Orca,J,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40346,11,416
1/3/10,12:45,Robinson Point,,0.00,0,Orca,,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40345,11,419
1/3/10,11:35,Gold Beach,,0.00,0,Orca,J,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40344,11,420
3/13/10,10:03,"Bainbridge, S end",Estimated 1 mile from bainbridge shore,0.00,0,Orca,T,,,WNW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40357,10,412
3/13/10,9:22,"Blake Island, S of",,0.00,0,Orca,T,,,WNW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40356,10,412
3/13/10,9:05,Fauntleroy/Vashon ferry,,0.00,0,Orca,T,,~5-6,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40355,10,414
3/15/10,,Dolphin Point,1 mile ENE of dolphin point,47.51,-122.4412,Orca,T,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40365,11,414
3/15/10,16:40,Point Williams,Midchannel between blake island and pt williams,47.54,-122.4426,Orca,T,,,,Predation carcass sighted subsurface. Whales hauled the carcass with them from kill site approximately 2 miles to the south.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40364,10,414
3/15/10,16:25,"Point Williams, N of",,47.52,-122.4423,Orca,T,,,N,Predation sample collected.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40363,10,413
3/15/10,15:50,Dolphin Point,,0.00,0,Orca,T,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40362,11,414
3/15/10,14:00,Dolphin Point,1/2 mile SSE of dolphin point,47.50,-122.4415,Orca,T,,,MILL,Another predation sample obtained. ~ 1lb of pinniped flesh.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40361,11,414
3/15/10,13:15,Dolphin Point,,47.51,-122.4409,Orca,T,,,,Predation sample obtained,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40360,11,414
3/15/10,12:40,Dolphin Point,1 mile ENE of dolphin point,47.51,-122.4412,Orca,T,,12-15,MILL,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40359,11,414
3/15/10,10:25,Dolphin Point,,,,Orca,T,,,MILL,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40358,11,414
4/1/10,19:30,Dolphin Point,1 mile SE of dolphin point,0.00,0,Orca,,T,,MILL,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40369,11,414
4/1/10,17:45,Dolphin Point,1+ mile SSE of dolphin point,0.00,0,Orca,,T,,SSE,Drifting with flooding tide SSE. Tightly grouped and milling. Probable prey kill. 100+ seagulls flocking around whales at 18:20.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40368,11,414
4/1/10,16:10,Dolphin Point,1/2 mile ESE,0.00,0,Orca,,T,6+,MILL,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40367,11,414
4/1/10,15:40,Dolphin Point,,0.00,0,Orca,,T,6-8,MILL,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40366,11,414
4/3/10,13:00,"Alki Point, NW of",,0.00,0,Orca,T,,,,WA State Ferry MV Wenatchee and 2 US coast guard escort vessels run full speed directly towards milling whales. Whales sound on approach. 1 escort vessel did slow. Whales were not sighted again within 25 min even with clear vantage point.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40374,10,410
4/3/10,12:37,"Alki Point, NW of",,0.00,0,Orca,T,,,MILL,At 12:37 whales sound for 6 minutes. Surface with behavior indicative or prey capture/kill. Surface behavior continues for 15 mintues.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40373,10,410
4/3/10,12:35,"Alki Point, NW of",1 mile N of alki point,0.00,0,Orca,T,,,NE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40372,10,410
4/3/10,12:00,"Point Williams, N of",,0.00,0,Orca,T,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40371,10,413
4/3/10,11:35,Fauntleroy/Vashon ferry,,0.00,0,Orca,T,,~6,N,Rapid movement.. No bulls sighted in group.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40370,10,414
4/4/10,14:00,"Point Williams, N of",Mid channel between pt williams and restoration pt,47.56,-122.4386,Orca,T,,,NNW,Very rapid travel 10+mph porpoising. Very rough water SE wind 20+mph.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40380,10,413
4/4/10,13:40,"Point Williams, N of",Mid channel between pt orchard and pt williams,47.53,-122.4322,Orca,T,,,N,Sudden rapid travel,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40379,10,413
4/4/10,13:20,Point Williams,Mid channel between pt williams and pt vashon,47.52,-122.4322,Orca,T,,,N,Whales moving slowly N with prey carcass.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40378,10,414
4/4/10,12:45,Point Williams,Between dolphin and williams point in ferry lanes,47.52,-122.422,Orca,T,,,,Whales exhibit very excited and intense activity at surface and around boat.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40377,10,414
4/4/10,12:30,Brace Point,,47.51,-122.4193,Orca,T,,,N,Pinniped prey remains recovered. Whales stationary but drifting slowly N with ebb current.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40376,10,414
4/4/10,11:40,Brace Point,,47.51,-122.4155,Orca,T,,~12-15,MILL,Prey animal observed among whales still alive but subdued. Dark color possible juvenile zalophus californianus or dark phase adult phoca vitulina.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40375,10,414
5/25/10,20:00,"Tango Bravo buoy, Maury Island","Spread btwn pt robinson and buoy, closer to buoy",47.39,-122.3722,Orca,T,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40388,11,416
5/25/10,19:38,"Maury Island, N of",1 mile N of robinson point,47.41,-122.3636,Orca,T,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40387,11,416
5/25/10,19:24,Normandy Park,,47.43,-122.3708,Orca,T,,,SE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40386,11,416
5/25/10,19:14,Normandy Park,,47.43,-122.386,Orca,T,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40385,11,416
5/25/10,18:30,Seahurst Park,Midchannel,47.47,-122.4078,Orca,T,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40384,11,415
5/25/10,18:18,Point Beals,Midchannel,47.48,-122.4115,Orca,T,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40383,11,415
5/25/10,18:03,Dolphin Point,South of dolphin pt midchannel.,47.49,-122.4228,Orca,T,,,S,"Slow movement, tight formation, long soundings 5+ min.",Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40382,11,414
5/25/10,17:00,West Seattle,Mid channel btwn blake island and west seattle,0.00,0,Orca,T,,~12-15,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40381,10,413
5/27/10,20:00,Fort Ward State Park,Exiting passage,47.58,-122.5318,Orca,T,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40401,10,412
5/27/10,19:35,Fort Ward State Park,Orchard rocks reef around dayboard marker,47.58,-122.5319,Orca,T,,,MILL,Appear to be rubbing on reef rocks for approx 20 min. Intense vocals. Observed rolling to their sides along bottom boulders.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40400,10,412
5/27/10,19:20,Rich Passage,,47.57,-122.5213,Orca,T,,,N,Split into 2 groups upon approach to passage travelling parallel,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40399,10,412
5/27/10,19:05,"Blake Island, W of",,47.54,-122.5187,Orca,T,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40398,10,412
5/27/10,19:00,"Blake Island, W of",1/2 mile west of blake island,47.53,-122.5147,Orca,T,,6,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40397,10,412
5/27/10,18:38,Southworth,,47.52,-122.4965,Orca,T,,,NW,Group of 5 unite with single juvenile,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40396,10,412
5/27/10,18:37,Point Southworth,,0.00,0,Orca,,T,~5,N,Group of 5 whales appear rounding pt southworth N bound,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40395,11,412
5/27/10,18:34,"Blake Island, S of",,47.52,-122.4858,Orca,T,,1,SW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40394,10,412
5/27/10,18:34,Southworth ferry,,0.00,0,Orca,T,,1,SW,Approaching Southworth Ferry terminal whale erupts with multiple violent fluke thrashing on surface as ferry m/v klahoway begins to depart terminal.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40393,10,412
5/27/10,18:31,"Blake Island, SE of",,0.00,0,Orca,T,,1,SW,Abrupt shift change,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40392,10,414
5/27/10,18:27,"Colvos Passage, N half",,47.52,-122.482,Orca,T,,1,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40391,11,417
5/27/10,18:11,"Colvos Passage, N half",,47.50,-122.488,Orca,T,,1,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40390,11,417
5/27/10,18:05,"Colvos Passage, N half",,47.50,-122.487,Orca,T,,1,N,Single juvenile bull. No other whales in sight but previous reports verify more in area.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40389,11,417
9/1/10,7:30,West Point,,0.00,0,Orca,,T,4-5,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40422,10,408
9/1/10,6:45,Meadow Point,,0.00,0,Orca,,T,5,S,1 bull observed,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40421,10,407
9/7/10,7:40,Piner Point,,0.00,0,Orca,,T,2,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40423,11,420
9/23/10,9:00,"Vashon Island, NE tip",,0.00,0,Orca,,T,4,N,1 bull sighted,other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40424,11,414
10/1/10,12:50,Sierra Golf Buoy,Off west point,47.66,-122.4553,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40412,10,408
10/1/10,12:20,Yeomalt Point,Midchannel and west,47.57,-122.4522,Orca,JKLp,,,MILL,"Seas continue to rise. Very active, breaching, porposing, socializing",Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40411,10,408
10/1/10,11:37,Alki Point,mid channel,47.57,-122.4522,Orca,JKLp,,,NW,Speed increase to 7.0 mph. J2 & J26 ID,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40410,10,413
10/1/10,11:20,"Lincoln Park, N of",,47.55,-122.4286,Orca,JKLp,,,,Fecal recovery,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40409,10,413
10/1/10,11:10,"Lincoln Park, N of",scattered across channel,47.55,-122.4197,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40408,10,413
10/1/10,10:50,Fauntleroy/Vashon ferry,1/3 mile NW of ferry terminal,47.53,-122.4077,Orca,SR,,1,,Observed single bull in fish chase at surface. 1 scale recovered.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40407,10,414
10/1/10,10:18,Fauntleroy/Vashon ferry,scattered in ferry lanes,47.52,-122.4332,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40406,10,414
10/1/10,10:03,Dolphin Point,spread across channel,47.51,-122.4327,Orca,JKLp,,,N,social activity increase,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40405,11,414
10/1/10,9:33,Brace Point,1.5 miles SW of brace pt,47.51,-122.4137,Orca,J,,1,N,"J34 Regurgitation event. Several nematode  parasitic worms, fish flesh and bone.",Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40404,10,414
10/1/10,9:25,Brace Point,1.5 miles sw of brace pt,47.51,-122.4144,Orca,JKLp,,,MILL,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40403,10,414
10/1/10,7:30,Point Williams,,0.00,0,Orca,,,,S,large # observed scattered across channel,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40402,10,414
11/16/10,15:50,Dolphin Point,In ferry lanes western side of channel,47.51,-122.4362,Orca,JKLp,,,NW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40420,11,414
11/16/10,15:30,Dolphin Point,,47.50,-122.4278,Orca,JKLp,,,,Increased speed 6 mph,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40419,11,414
11/16/10,15:10,Point Beals,,47.48,-122.4223,Orca,JKLp,,,N,"Auto carrier vessel ""sierra nevada highway"" cruises full speed ahead directly through whales.",Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40418,11,415
11/16/10,15:00,Point Beals,1 mile east of pt beals,47.47,-122.4177,Orca,JKLp,,,,Very intense social actiivty several penile displays,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40417,11,415
11/16/10,14:25,Point Beals,SE of pt beals,47.44,-122.412,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40416,11,415
11/16/10,14:02,Tramp Harbor,North of,47.42,-122.4123,Orca,JKLp,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40415,11,416
11/16/10,13:45,"Maury Island, N of",,0.00,0,Orca,JKLp,,,N,abrupt and complete direction shift change accompanied by suface social activity.,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40414,11,416
11/16/10,13:40,"Maury Island, N of",1 mile N of maury island,47.42,-122.4123,Orca,JKLp,,,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,40413,11,416
4/5/11,12:10,Alki Point,,0.00,0,Orca,Ts,,~6,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45949,10,413
4/5/11,11:00,Alki Point,,0.00,0,Orca,Ts,,~6,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45948,10,413
4/5/11,10:15,Point Williams,,0.00,0,Orca,Ts,,~6,,Females and juveniles,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45947,10,414
4/5/11,9:55,Point Williams,,0.00,0,Orca,Ts,,~6,,Females and juveniles,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45946,10,414
5/12/11,19:00,Apple Cove Point,,47.81,-122.4474,Orca,Jp,,,SSW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45961,9,401
5/12/11,18:43,"Apple Cove Point, N of",,47.83,-122.4485,Orca,Jp,,,SSW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45960,9,400
5/12/11,18:15,Eglon,,47.86,-122.4282,Orca,Jp,,,,Predation event - scale samples gathered,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45959,9,400
5/12/11,17:58,Possession Bar,,47.86,-122.4204,Orca,Jp,,,W,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45958,9,398
5/12/11,17:43,Possession Bar,,47.88,-122.4093,Orca,Jp,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45957,9,398
5/12/11,17:32,Possession Bar,,47.88,-122.4007,Orca,Jp,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45956,9,398
5/12/11,17:22,Possession Bar,,47.88,-122.3934,Orca,Jp,,,,J-22 and J-34 probable prey chase/share,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45955,9,398
5/12/11,17:10,Possession Bar,,47.88,-122.3835,Orca,Jp,,,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45954,9,398
5/12/11,17:00,Possession Bar,,47.88,-122.3675,Orca,Jp,,,NW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45953,9,398
5/12/11,16:20,Browns Bay,,47.87,-122.3569,Orca,Jp,,10+,mill,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45952,9,399
8/26/11,10:56,"Tango Alpha Buoy, Vashon",,47.44,-122.3958,Orca,Ts,,15-20,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45970,11,416
8/26/11,10:50,Three Tree Point (aka Point Pully),,47.45,-122.3933,Orca,Ts,,15-20,,Smaller group disappeared,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45969,11,416
8/26/11,10:40,Seahurst Park,,47.46,-122.39385,Orca,Ts,,25-30,SW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45968,11,415
8/26/11,10:32,Seahurst Park,,47.47,-122.38925,Orca,Ts,,25-30,mill,Social interactions,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45967,11,415
8/26/11,10:27,Seahurst Park,,47.47,-122.38925,Orca,Ts,,25-30,ESE,2-3 bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45966,11,415
8/26/11,10:21,Seahurst Park,,47.47,-122.392,Orca,Ts,,25-30,mill,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45965,11,415
8/26/11,10:16,Seahurst Park,,47.48,-122.3905,Orca,Ts,,25-30,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45964,11,415
8/26/11,10:08,Seahurst Park,,47.47,-122.3913,Orca,Ts,,25-30,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45963,11,415
8/26/11,9:30,Point Williams,,0.00,0,Orca,Ts,,25-30,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45962,10,414
9/11/11,13:00,"Dolphin Point, S of",,47.48,-122.44205,Orca,Ts,,6-7,mill,Whales disappeared after this last encounter,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45976,11,415
9/11/11,12:45,"Dolphin Point, S of",,47.48,-122.4436,Orca,Ts,,,W,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45975,11,415
9/11/11,12:41,"Dolphin Point, S of",,47.48,-122.4416,Orca,Ts,,,NW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45974,11,415
9/11/11,12:30,Point Beals,,47.47,-122.431,Orca,Ts,,6-7,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45973,11,415
9/11/11,12:15,Point Beals,,47.45,-122.4265,Orca,Ts,,6-7,N,No bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45972,11,415
10/28/11,16:10,"Maury Island, N of",,47.40,-122.3798,Orca,JKL,,,N,Tons of surface activities,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45984,11,416
10/28/11,15:45,Robinson Point,,0.00,0,Orca,JKL,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45983,11,419
10/28/11,14:55,Maury Island,,47.36,-122.4151,Orca,JKL,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45982,11,419
10/28/11,14:47,Maury Island,,47.36,-122.4241,Orca,JKL,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45981,11,419
10/28/11,14:33,Maury Island,,47.35,-122.4382,Orca,JKL,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45980,11,419
10/28/11,14:28,Maury Island,,47.35,-122.4405,Orca,JKL,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45979,11,419
10/28/11,14:05,Maury Island,,47.36,-122.4332,Orca,JKL,,,SW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45978,11,419
10/28/11,13:15,Robinson Point,,47.38,-122.3723,Orca,JKL,,80+,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45977,11,419
11/29/11,14:52,"Elliott Bay, off of",,47.59,-122.4301,Orca,JK,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45990,10,410
11/29/11,14:26,Alki Point,,47.57,-122.4353,Orca,JK,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45989,10,413
11/29/11,14:02,Alki Point,,47.56,-122.4392,Orca,JK,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45988,10,413
11/29/11,13:53,Alki Point,,47.56,-122.4398,Orca,JK,,,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45987,10,413
11/30/11,13:05,Point Vashon,,0.00,0,Orca,JK,,,W,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45994,10,412
11/30/11,12:55,Vashon Ferry Terminal,,0.00,0,Orca,JK,,,NW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45993,11,414
11/30/11,12:30,Dolphin Point,,0.00,0,Orca,JK,,,mill,Foraging,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45992,11,414
11/30/11,12:00,Point Williams,,0.00,0,Orca,JK,,,S,Bad sea conditions prevented boat encounter,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45991,10,414
12/31/11,15:37,Point Jefferson,,47.72,-122.4813,Orca,Ts,,6-7,SSW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,46008,10,404
12/31/11,15:27,Point Jefferson,,47.73,-122.4769,Orca,Ts,,6-7,,Still harassing Pp,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,46007,10,404
12/31/11,14:57,Point Jefferson,,47.73,-122.47345,Orca,Ts,,6-7,SW,"Group began interactions with  harbor porpoise, esp. youngest whale (~2 yrs. Old) - interaction lasted ~30 mins.  No predation on porpoise was observed",Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,46006,10,404
12/31/11,14:48,Point Jefferson,,47.73,-122.4645,Orca,Ts,,6-7,SW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,46005,10,404
12/31/11,14:35,Point Jefferson,,47.74,-122.4454,Orca,Ts,,6-7,SW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,46004,10,404
12/31/11,14:18,Point Jefferson,,47.74,-122.4242,Orca,Ts,,6-7,SW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,46003,10,404
12/31/11,14:04,Richmond Beach,,47.76,-122.408,Orca,Ts,,6-7,SW,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,46002,10,402
12/31/11,14:00,Richmond Beach,,47.75,-122.4041,Orca,Ts,,6-7,,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,46001,10,402
12/31/11,13:51,Richmond Beach,,47.76,-122.4148,Orca,Ts,,6-7,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,46000,10,402
12/31/11,13:31,President Point,,47.78,-122.4466,Orca,Ts,,6-7,SE,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45999,10,402
12/31/11,13:25,Appletree Cove,,47.78,-122.4543,Orca,Ts,,6-7,SE,2 bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45998,10,401
12/31/11,13:00,Apple Cove Point,,47.81,-122.4701,Orca,Ts,,7-8,S,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,45996,9,401
1/6/12,15:00,President Point,,47.77,-122.4617,Orca,JKp,JK,30+,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83384,10,402
1/6/12,11:10,"Alki Point, NW of",,47.59,-122.43,Orca,JKp,JK,30+,N,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83383,10,410
2/4/12,11:00,Magnolia Bluff,,0.00,0,Orca,Ts,,8+,Milling,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83393,10,408
2/5/12,12:30,"Colvos Passage, N half",,0.00,0,Orca,Ts,,8-12,S,3 bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83394,11,417
2/8/12,12:00,Possession Bar,E. of Possession Bar,0.00,0,Orca,,,10+,S,2 bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83395,9,398
4/7/12,18:26,"Dolphin Point, S of",,0.00,0,Orca,Ts,,8-10,SW,No bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83397,11,415
4/7/12,16:00,"Blake Island, E of",Mid channel NW of Point. Williams,0.00,0,Orca,Ts,,8-10,SW,No bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83396,10,413
4/8/12,4:30,Tahlequah,,0.00,0,Orca,,Ts,,,,Other,Sears,,TRUE,FALSE,FALSE,FALSE,FALSE,,83399,11,420
4/8/12,3:30,Tahlequah,,0.00,0,Orca,,Ts,,,,Other,Sears,,TRUE,FALSE,FALSE,FALSE,FALSE,,83398,11,420
4/15/12,12:45,"Blake Island, E of",b/w blake Island an Point Williams,0.00,0,Orca,Ts,,8+,Milling,No bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83401,10,413
4/15/12,10:50,"Point Williams, N of",B/w Pt Williams and Blake Island,0.00,0,Orca,Ts,,8+,Milling,,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83400,10,413
4/18/12,15:00,"Colvos Passage, no specifics",,0.00,0,Orca,Ts,,10+,S,No bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83403,11,
4/18/12,12:45,"Blake Island, E of","Blake Island, NE of",0.00,0,Orca,Ts,,10+,Milling,No bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83402,10,413
5/21/12,16:10,Point Williams,,0.00,0,Orca,Ts,,8-10,S,no bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83404,10,414
5/24/12,13:15,Double Bluff,Midchannel off Double Bluff,0.00,0,Orca,,Ts,4,,2 bulls,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83405,9,394
9/19/12,21:00,Tahlequah,,0.00,0,Orca,Ts,,,,Blows heard,Other,Sears,,FALSE,FALSE,FALSE,FALSE,FALSE,,83406,11,420
